time,latency,incident
245,117.4209481545845,3
246,108.29361189293566,3
247,135.98601025890633,3
248,124.91958503488988,3
249,135.3088808567984,3
250,128.15326305312607,3
251,133.34653533160423,3
252,139.08649074311396,3
253,127.43863096060014,3
254,148.5947726684091,3
255,134.01064614172756,3
256,130.21525569767525,3
257,144.69838299737708,3
258,151.75488237515472,3
259,143.42471693349188,3
260,136.08731616402955,3
261,159.44817101275376,3
262,127.07141088253212,3
263,138.08316274210128,3
264,155.223288454494,3
265,136.3584311960645,3
266,158.2027658613055,3
267,158.46653145209828,3
268,176.00280625715345,3
269,148.31456664157662,3
270,154.12989356776282,3
271,102.8663262319196,0
272,77.87069905245703,0
273,135.56190640277032,0
274,92.80529259403262,0
275,92.51705374505708,0
276,108.42879042776005,0
277,99.10914729899805,0
278,83.32050041382014,0
279,105.92506074857955,0
280,108.36662022577995,0
281,95.13645929251008,0
282,96.74754975270132,0
283,104.44625551821773,0
284,90.88027384380737,0
285,103.95154421181451,0
286,101.50167644639328,0
287,93.02512186655899,0
288,86.60269941056472,0
289,97.28944802567375,0
290,91.18318205216606,0
291,109.95674240546589,0
292,100.94418394567178,0
293,107.57722951061152,0
294,100.8489385890358,0
295,102.14769545667642,0
296,92.02771901776656,0
297,106.36043433161937,0
298,118.89266057227847,0
299,96.47686805464934,0
300,93.7906306037378,0
301,97.94935870564487,0
302,94.83956408748794,0
303,92.77911095138376,0
304,100.88487572667181,0
305,96.65767428243548,0
306,114.86121770258104,0
307,99.50572047445534,0
308,102.77125322547225,0
309,109.41636664252512,0
310,172.81208075437382,2
311,205.51560524715248,2
312,167.1837434562048,2
313,164.28024673071198,2
314,171.6864655653962,2
315,176.0489977116061,2
316,154.8446244321218,2
317,177.45282778110806,2
318,150.78749627290077,2
319,204.60335364013704,2
320,176.64216360541073,2
321,167.0293290399941,2
322,162.6495062762856,2
323,171.37568065991323,2
324,174.15628565411532,2
325,160.4551064300059,2
326,162.46372867412717,2
327,174.78114792596904,2
328,169.06050814091236,2
329,195.56510404074075,2
330,199.47913949779058,2
331,178.35995066374096,2
332,186.68967770807552,2
333,155.86943945836003,2
334,189.7654508676332,2
335,177.53270124567715,2
336,104.43254253834708,0
337,116.72639563096486,0
338,79.25546674118996,0
339,102.12779818657967,0
340,89.17104823670742,0
341,105.55872542024005,0
342,87.28601354513286,0
343,94.70608440426452,0
344,101.53646402047538,0
345,105.78337882203428,0
346,100.24887373698958,0
347,91.93750639732288,0
348,94.15849103456542,0
349,108.68191160755248,0
350,99.44914684191535,0
351,84.11898372805587,0
352,108.24005700743767,0
353,103.7222202174121,0
354,108.56177828404786,0
355,96.21795454955158,0
356,108.07276467443477,0
357,89.51018051045907,0
358,105.32525915755484,0
359,94.75351349874245,0
360,106.42734121576987,0
361,110.00319093653657,0
362,92.46026761141533,0
363,98.99653119354923,0
364,99.89112041298552,0
365,112.04109082570338,0
366,106.81241295697446,0
367,88.10862651622725,0
368,104.15103029835215,0
369,107.18096541367137,0
370,122.98316984148389,0
371,84.1581392862725,0
372,94.31999065816933,0
373,113.65875591263112,0
374,86.9231969899219,0
375,88.28296912778394,0
376,104.77075368909165,0
377,110.1433450611099,0
378,93.08315584307478,0
379,105.01187432083026,0
380,100.67137166473566,0
381,115.78005105356111,0
382,99.48864869190405,0
383,109.83437199439736,0
384,90.93162034662403,0
385,421.2349441007123,1
386,98.54848112175249,0
387,111.47747700715142,0
388,105.42630741198651,0
389,92.31499932327581,0
390,106.5082260759929,0
391,107.45439521264177,0
392,98.40171271857386,0
393,96.97884462336012,0
394,97.59857434017913,0
395,84.02524152898728,0
396,101.39485898269295,0
397,101.85950731260577,0
398,91.27321637025264,0
399,107.15271208075151,0
400,86.76815894260707,0
401,94.17464173969609,0
402,94.89692278332062,0
403,121.32244060933614,0
404,84.83212122934978,0
405,105.2478605798207,0
406,109.3083824932792,0
407,103.32441035305557,0
408,111.9533148481632,3
409,90.76223783353389,3
410,80.54507517940874,3
411,110.02541753734175,3
412,91.178276054534,3
413,100.2195735706844,3
414,92.76694607631451,3
415,116.78727984540447,3
416,115.50600114747245,3
417,99.36284690379416,3
418,117.71377573537463,3
419,109.69445370626406,3
420,107.6743448896531,3
421,110.62020126645606,3
422,108.57669692363277,3
423,118.66233448602551,3
424,115.94230486575034,3
425,109.33587705189926,3
426,126.0600414173692,3
427,108.03291447565796,3
428,118.9915703602277,3
429,121.44867328047206,3
430,135.88333828634646,3
431,112.24909846241682,3
432,141.43246565472913,3
433,121.78810819961083,3
434,118.16449265176234,3
435,113.41110660746844,3
436,129.43916410367274,3
437,123.49407773250107,3
438,110.80442072001684,3
439,111.25710030261389,3
440,118.55714480808234,3
441,117.89469344409564,3
442,141.50824428023103,3
443,146.51749037394396,3
444,108.50920535452856,0
445,103.1199551518461,0
446,95.34269182186549,0
447,100.04597137851535,0
448,108.68412447246237,0
449,123.07111601657815,0
450,108.99019720098944,0
451,148.58981474874088,2
452,153.3854646035408,2
453,145.6237985740446,2
454,141.3325701617747,2
455,150.0221109509002,2
456,155.8157011243395,2
457,183.5146920394074,2
458,153.59993322629853,2
459,174.96034896491673,2
460,182.26660729619195,2
461,154.01072890258686,2
462,179.38622785035133,2
463,164.10013904271656,2
464,146.5712077087646,2
465,156.9007031582845,2
466,153.1538804054574,2
467,149.3040672584056,2
468,149.80469041062977,2
469,155.01876112664615,2
470,159.5681701395123,2
471,91.09718131637167,0
472,99.41058417720578,0
473,85.48475529251543,0
474,102.1262427907554,0
475,105.88990339068953,0
476,101.14445436183364,0
477,102.38183015536531,0
478,105.53499865263787,0
479,93.11639937320383,0
480,97.1590741823752,0
481,493.1321141041826,1
482,109.96195807073606,0
483,103.50179562225343,0
484,128.36094545202738,0
485,98.60102731742865,0
486,109.93755173162013,0
487,112.90568344003331,0
488,98.1847883379419,0
489,91.68398852498804,0
490,88.43154835305371,0
491,101.12752756983804,0
492,111.15750244381711,0
493,102.237067609157,0
494,101.2343014533999,0
495,95.81008258635701,0
496,105.23105865143401,0
497,80.41035812054245,0
498,101.83710887541896,0
499,99.7832823509894,0
500,86.79089654874204,0
501,123.62018489895841,0
502,86.64321282537571,0
503,89.36337312182734,0
504,88.27061888489617,0
505,111.15834344934504,0
506,91.06808021917328,0
507,106.36689562769837,0
508,355.77705791668046,1
509,102.11478190119782,0
510,87.33595779877518,0
511,93.60994108350278,0
512,117.5766532961338,0
513,87.48265393811795,0
514,91.58214412906716,0
515,97.9062816747059,0
516,107.86634003820102,0
517,102.03300795219398,0
518,107.14841437064804,0
519,89.45457774140581,0
520,109.33731717649967,0
521,105.31505805909426,0
522,84.8712210611682,0
523,116.0247735825943,0
524,125.06890065234496,0
525,92.16020260569576,0
526,100.0576443970631,0
527,114.38727073170305,0
528,85.836070069384,0
529,81.58976107982161,0
530,87.42865591696982,0
531,94.03145423793288,0
532,93.92481594306251,0
533,105.71837492385112,0
534,102.20513129532732,0
535,87.87339956099537,0
536,105.29773782563396,0
537,119.95745704013028,0
538,112.12370773329343,0
539,407.42550414813775,1
540,99.7041993632493,0
541,109.76191108109941,0
542,90.36183257410065,0
543,107.2443355262277,0
544,98.64148104165658,0
545,111.38630506242377,0
546,104.23836001257096,0
547,89.25326886416428,0
548,100.7822742859835,0
549,112.36070209407572,0
550,88.90358087980506,0
551,94.10583616993328,3
552,95.5543681424118,3
553,92.02793865426423,3
554,121.62081512181557,3
555,130.11627308423718,3
556,127.6207602112824,3
557,124.47303585558467,3
558,124.51500960834376,3
559,131.94180704655938,3
560,123.1699180009079,3
561,148.8577572898492,3
562,155.19517337603202,3
563,157.47938536929914,3
564,139.56554338546397,3
565,152.00637166117914,3
566,151.95404503920744,3
567,189.04367792508992,3
568,164.74573599362697,3
569,137.15874654330045,3
570,176.0095984921117,3
571,208.50955754112144,3
572,188.96517009089345,3
573,196.66514590948893,3
574,184.47500657707815,3
575,154.009441306002,3
576,159.564860215687,3
577,172.04168555654027,3
578,98.25276120896824,0
579,102.62871712418618,0
580,106.58736841927706,0
581,96.18119619708146,0
582,109.46994112221587,0
583,96.76542063501046,0
584,92.7512560564075,0
585,108.3262413694874,0
586,90.82893511031591,0
587,75.78990677400355,0
588,89.52007556244776,0
589,100.44271468801465,0
590,73.18153579338757,0
591,96.0212979071767,0
592,96.26151097607409,0
593,86.30643138584395,0
594,85.82525459849475,0
595,95.01775977913097,0
596,94.21892302005291,0
597,112.82902125635277,3
598,104.2658705932551,3
599,86.58510325105927,3
600,93.94896636461729,3
601,110.768640905661,3
602,125.86999521245873,3
603,109.24740256074568,3
604,109.38938840249337,3
605,128.80676624380104,3
606,107.67783229764899,3
607,105.55174946715042,3
608,95.35594056994654,3
609,105.20375503351414,3
610,138.7694811946855,3
611,97.71014800811639,3
612,113.6603756334986,3
613,99.46645382073115,3
614,116.89269752739064,3
615,127.11050911079242,3
616,114.45891725832836,3
617,127.14361392634477,3
618,128.02819529874682,3
619,125.55655612416314,3
620,143.61296725326878,3
621,131.80363397386088,3
622,119.20483796137273,3
623,115.69215621924992,3
624,114.669127732155,3
625,131.80306264569555,3
626,122.60435510795944,3
627,167.47792401853218,3
628,154.42453908814565,3
629,126.69369929930808,3
630,126.15866910867511,3
631,155.4179367447715,3
632,109.59051693112121,3
633,127.30982892206467,3
634,147.45226810332085,3
635,123.30146914035869,3
636,129.66483590643026,3
637,132.2038875159244,3
638,147.2448393503614,3
639,140.7043379903333,3
640,145.44059326992,3
641,149.26319177594732,3
642,142.01671711245586,3
643,159.22572495864074,3
644,92.52514011623182,0
645,86.22325920334438,0
646,83.34175365306966,0
647,84.64763034774226,0
648,449.4010369119731,1
649,110.27128795334713,0
650,123.98199607925224,2
651,114.78458116015223,2
652,109.51302142877861,2
653,115.58497094922572,2
654,117.03777300707404,2
655,115.16818859538101,2
656,105.62179804951977,2
657,116.19856833628889,2
658,134.8581777838785,2
659,98.08582167293378,2
660,97.1439580421772,0
661,80.52660838073795,0
662,101.33727053403204,0
663,92.35427052070473,0
664,80.81356783416302,0
665,100.5082887742459,0
666,119.28119027117005,0
667,100.59042734135531,0
668,111.7300041628406,0
669,98.79651790568785,0
670,80.23601133511633,0
671,104.49313845278498,0
672,95.4374536262092,0
673,86.00023960437886,0
674,332.793315770201,1
675,102.39208846875025,0
676,94.42300138029536,0
677,108.50389960586809,0
678,91.21366019766292,0
679,106.09959854216194,0
680,90.59353235790493,0
681,104.94723775319704,0
682,89.15656062459935,0
683,115.43914949702564,0
684,102.06016943262767,0
685,114.79251033469613,0
686,91.66631091060425,0
687,94.88856171171153,0
688,108.196899816924,0
689,75.67936577749222,0
690,89.45906960692369,0
691,110.30572306823915,0
692,104.22898954678818,0
693,109.70868987295599,0
694,96.4761623364209,0
695,105.26223549324098,0
696,92.50774044782914,0
697,86.77687146992692,0
698,84.02689634970955,0
699,94.17561168346897,0
700,94.2016196605095,0
701,93.44880802124678,0
702,69.83930436954874,0
703,81.5186332620173,3
704,96.33721857827386,3
705,106.6959170378102,3
706,99.84088447204742,3
707,98.83099825433919,3
708,87.33959314125958,3
709,137.07897215437364,3
710,102.26395183736982,3
711,137.47811898381428,3
712,138.24808771618441,3
713,123.74308045916919,3
714,115.69716011523279,3
715,126.24242091163961,3
716,112.91519225267945,3
717,132.16214173513382,3
718,130.89808860599257,3
719,140.19540306076033,3
720,148.46968372152384,3
721,163.0060880765924,3
722,133.93147667235712,3
723,156.8117437500929,3
724,132.51302244430073,3
725,133.07180661970185,3
726,138.7586975853178,3
727,135.70736172407652,3
728,167.35304618094236,3
729,168.69586619757854,3
730,177.04662624074214,3
731,99.25291393525077,0
732,102.2647413125365,0
733,93.92495847930103,0
734,88.71110581035047,0
735,104.04106556123118,0
736,102.20346685037333,0
737,89.10085748737946,0
738,105.4864724478484,0
739,83.6344381872569,0
740,97.74281389238803,0
741,93.44007927283145,0
742,120.05611602664382,2
743,113.599478212307,2
744,139.17997062801706,2
745,133.91554994149348,2
746,142.4232196457438,2
747,128.22320926389332,2
748,111.19358413180174,2
749,121.86932575440518,2
750,112.38154995957498,2
751,132.3332947210588,2
752,142.64054728355092,2
753,130.61913514222599,2
754,119.06332524249544,2
755,121.816752327216,2
756,128.99232745282762,2
757,109.40785270630288,2
758,128.27572213346193,2
759,128.90290436929502,2
760,119.68583895536847,2
761,121.20213388860253,2
762,128.5221793807578,2
763,116.41190904259534,2
764,116.38666737846117,2
765,136.53259775626827,2
766,129.15868754484185,2
767,149.3375540120723,2
768,114.45802023843281,2
769,105.75303482476312,2
770,138.71267550963745,2
771,138.9254479898573,2
772,117.29902804173881,2
773,109.05373980123422,2
774,125.65677384496489,2
775,105.99657979111011,2
776,121.9914013770204,2
777,101.51573546180997,2
778,96.8794159104611,0
779,80.28597412664865,0
780,96.87077837861129,0
781,115.3853060805902,0
782,96.56344633917905,0
783,107.07569969296671,0
784,93.00522780428379,0
785,90.70183500371459,0
786,85.37632929883053,0
787,109.96659501125283,0
788,98.5457750932008,0
789,116.51655852641856,0
790,88.10387211752943,0
791,96.9069943097023,0
792,99.86354472073887,0
793,114.05399628178061,0
794,118.80062195358158,0
795,92.84286113415114,0
796,88.45200714129136,0
797,83.28379851401617,0
798,113.15367947707041,0
799,98.16300498856705,0
800,92.81615978066012,0
801,98.50194000345682,0
802,76.703925817516,0
803,83.34373875553963,0
804,108.67431650399273,0
805,102.97772786973007,0
806,100.48199748249569,0
807,89.57608124133725,0
808,170.27516671018793,2
809,191.74679875795965,2
810,142.11053110058907,2
811,160.80742709011668,2
812,153.74838212905442,2
813,166.45068206973806,2
814,160.78718356739319,2
815,158.22249791571284,2
816,147.0342463246233,2
817,160.30418150280258,2
818,151.01081025967227,2
819,158.22602347841186,2
820,159.53960683333466,2
821,171.38194342194964,2
822,151.49321791613204,2
823,155.4565380520684,2
824,178.67311000300367,2
825,96.83708365075354,0
826,96.41648223632598,0
827,501.549610459713,1
828,101.6965420956044,0
829,99.87406300740493,0
830,101.16706343586034,0
831,87.46288271152522,0
832,103.63901832005403,0
833,112.98534061213806,0
834,104.90497062487962,0
835,84.77296629183294,0
836,101.86644083688087,0
837,90.48276842378161,0
838,96.82730444851079,0
839,100.34007113637824,0
840,87.95273447684409,0
841,113.19186239946926,0
842,98.40155629253502,0
843,107.23782883843559,0
844,105.57223755460073,0
845,113.31897182203413,0
846,111.61835024647634,0
847,85.5631976067841,0
848,99.5514817225101,0
849,80.1175273213237,0
850,94.81594733096371,0
851,106.47056862930765,0
852,108.61464956333818,0
853,112.76047135958726,0
854,95.49936957144466,0
855,102.38296305106871,0
856,100.13773125224272,0
857,112.53417344717865,0
858,116.20295643045569,0
859,95.69241597027454,0
860,144.66571324583884,0
861,99.14663429954776,0
862,95.62223367006497,0
863,105.30257028852532,0
864,106.98979318652235,0
865,104.75541333019838,0
866,92.98111073269747,0
867,114.91768730932473,0
868,99.76036755137515,0
869,115.68447609753338,0
870,114.03568257205565,0
871,87.4119904993591,0
872,90.01834070940929,0
873,89.83964755106453,0
874,101.78332739691582,0
875,99.82298300923586,0
876,101.99165372627445,0
877,91.57249898949931,0
878,103.62809890201407,0
879,114.24680547104103,0
880,86.93599228601896,0
881,97.4041344040203,0
882,101.8232182582271,0
883,98.05480210704008,0
884,97.40090672724477,0
885,118.50862112333276,0
886,112.90951079914178,0
887,108.12925176642186,0
888,92.08097184260679,0
889,124.23839802814564,0
890,102.9969397320077,0
891,93.78874623479727,0
892,96.06690854824473,0
893,94.62176867393406,0
894,122.77149757571645,0
895,101.41958095246589,0
896,99.99445408257434,0
897,80.16384023538066,0
898,106.95370388264317,0
899,89.41709271210993,0
900,88.78196734452068,0
901,105.63626252094018,0
902,91.17421183228848,0
903,108.01541124812286,0
904,111.14199273877229,0
905,83.12983833415578,0
906,98.03466043138432,0
907,84.93682914854922,0
908,98.76272487572457,0
909,108.8413403218368,0
910,86.73475242411014,0
911,118.94558484441585,0
912,96.3330665705969,0
913,88.29963920920885,0
914,98.13047073903253,0
915,107.52026533088625,0
916,86.59551727156818,0
917,99.36222107478171,0
918,86.62247899660426,0
919,112.01741480773994,0
920,100.88164793067267,0
921,95.20539504950509,0
922,110.13321351310046,0
923,87.34438822999095,0
924,95.50023508735603,0
925,119.40158264472433,0
926,98.09377968578237,0
927,113.70626752565626,0
928,101.26338735050086,0
929,92.61132761735958,0
930,96.89608161731483,0
931,100.07043297265339,0
932,95.32580724055282,0
933,91.4630336470979,0
934,91.8498677083028,0
935,85.63741854601736,0
936,100.39206714063145,0
937,103.26624802644592,0
938,106.99094065440556,0
939,82.92120621783708,0
940,107.5963666732028,0
941,99.11632270438103,0
942,86.09868411595616,0
943,100.2592844669998,0
944,107.69007428125398,0
945,104.59676895505338,0
946,106.73539828896182,0
947,109.10370723948323,0
948,108.56764471524774,0
949,98.93512189464573,0
950,80.66422649123352,0
951,92.04394447668982,0
952,102.88084104204859,0
953,94.74885849528107,0
954,106.32155495294467,0
955,107.52073056561724,0
956,99.77561148826302,0
957,119.77936612776287,0
958,90.0972164860821,0
959,108.97018521988376,0
960,94.73266803626503,0
961,91.86750987191564,0
962,105.3128147073316,0
963,93.39069286022401,0
964,487.4097781536366,1
965,88.39899754181735,0
966,99.65851967058084,0
967,91.29687873157916,0
968,97.0096532711809,0
969,95.69358011174334,0
970,88.73758494621659,0
971,106.02392467728828,0
972,87.71430743902417,0
973,90.06525763014642,0
974,108.55458386650173,0
975,109.4460413576434,0
976,106.16325601262714,0
977,102.75207036329232,0
978,124.66875327741226,0
979,88.03722000508618,0
980,92.22999710444986,0
981,89.95582659531561,0
982,108.64891546799912,0
983,102.23035274921709,0
984,110.97684643597866,0
985,109.45719929404453,0
986,97.13411049203587,0
987,91.5479683496992,0
988,89.98120183700762,0
989,123.86799309605429,0
990,109.41419992055714,0
991,105.40442470272367,0
992,96.04819361794897,0
993,97.40799251739129,0
994,96.00258296557239,0
995,96.19725069476196,0
996,78.17473045530956,0
997,98.75025896964468,0
998,95.63897288187563,0
999,102.27060429871084,0
