time,latency,incident,cusum_score,cusum_prediction,cusum_incident_id,ewma_score,ewma_prediction,ewma_incident_id
136,96.37934557574448,0,0.0,0,0,-0.26975111802057994,0,0
137,90.5037580773057,0,0.0,0,0,-0.4058814438649974,0,0
138,99.56840537586574,0,0.0,0,0,-0.32340211218425813,0,0
139,88.95119536398644,0,0.0,0,0,-0.48349567170778257,0,0
140,89.22643365869352,0,0.0,0,0,-0.6053761262411683,0,0
141,115.0686516856139,0,0.9569670622458926,0,0,-0.1929074885437561,0,0
142,98.97722993728595,0,0.4037828640615372,0,0,-0.16496283047187596,0,0
143,98.97014322032304,0,0.0,0,0,-0.1427506655444064,0,0
144,104.7128106872676,0,0.011538395865209883,0,0,-0.011892853262483155,0,0
145,95.41291708040362,0,0.0,0,0,-0.09368593311122006,0,0
146,97.26102174817228,0,0.0,0,0,-0.12065593689676993,0,0
147,103.81434698751777,0,0.0,0,0,-0.011494667038525766,0,0
148,102.346731873508,0,0.0,0,0,0.04728767146480488,0,0
149,88.63737537816836,0,0.0,0,0,-0.19402996917845586,0,0
150,108.12868715485364,0,0.3333456860057544,0,0,0.011445161858386205,0,0
151,93.8125217053194,0,0.0,0,0,-0.10893122650407923,0,0
152,89.55471011433349,0,0.0,0,0,-0.298361460807118,0,0
153,90.95559506305196,0,0.0,0,0,-0.4187847645145227,0,0
154,95.70184690082368,0,0.0,0,0,-0.4131371094996208,0,0
155,117.04054460731776,0,1.1273060909024892,0,0,-0.005048469419198787,0,0
156,88.49390970995958,0,0.0,0,0,-0.23914672872022635,0,0
157,101.10532610209906,0,0.0,0,0,-0.1593020524771849,0,0
158,80.39437131485799,0,0.0,0,0,-0.5550079516677808,0,0
159,99.48816743806869,0,0.0,0,0,-0.4443197078218557,0,0
160,108.84534056306848,0,0.3995697359339937,0,0,-0.17554181907068583,0,0
161,97.18219696023128,0,0.0,0,0,-0.18776624220523896,0,0
162,93.44901751344376,0,0.0,0,0,-0.27608437280499276,0,0
163,101.82835081824176,0,0.0,0,0,-0.174565084009722,0,0
164,106.7015942399682,0,0.20015437967160987,0,0,0.0003788087265443607,0,0
165,106.31386993184375,0,0.36381445294701986,0,0,0.13303506163631748,0,0
166,121.14061044434226,0,1.8362953373915936,0,0,0.5009242261979687,0,0
167,101.6016481825827,0,1.5454637395360975,0,0,0.4425730613872758,0,0
168,93.79404015953295,0,0.453051796284598,0,0,0.23557606045952073,0,0
169,98.26112018637808,0,0.0,0,0,0.16326496442312116,0,0
170,98.7867210226986,0,0.0,0,0,0.11611225347395053,0,0
171,100.58888060871963,0,0.0,0,0,0.1146373959426061,0,0
172,99.2061199865701,0,0.0,0,0,0.0857043745557541,0,0
173,101.24550976177532,0,0.0,0,0,0.10335684902735912,0,0
174,84.2278376073691,0,0.0,0,0,-0.25148564784050514,0,0
175,108.08863931203872,0,0.32963203252764284,0,0,-0.03526211176687555,0,0
176,93.95951569409392,0,0.0,0,0,-0.14315789966987302,0,0
177,88.5148967362419,0,0.0,0,0,-0.3491588295810761,0,0
178,106.03948837588952,0,0.13775357226815566,0,0,-0.15177634921122973,0,0
179,113.47698735236968,0,0.9550843434813867,0,0,0.1420450748736624,0,0
180,104.51966564141946,0,0.9481144048933063,0,0,0.21224207218131388,0,0
181,101.11625342148608,0,0.609274482447903,0,0,0.20202567325597048,0,0
182,90.66802790314908,0,0.0,0,0,-0.024824126305134447,0,0
183,132.50729825907,0,2.3715774790216773,0,0,0.5544561947602279,0,0
184,108.635908500749,0,2.751839351339846,0,0,0.6196173302718161,0,0
185,88.81440405826648,0,1.1125409453811324,0,0,0.26783418302571016,0,0
186,92.05857780562086,0,0.0,0,0,0.05833926491834032,0,0
187,100.37079892613131,0,0.0,0,0,0.06406736306106825,0,0
188,85.20912242721784,0,0.0,0,0,-0.2596933705398064,0,0
189,101.19163855735572,0,0.0,0,0,-0.17402845711821305,0,0
190,95.04989985903951,0,0.0,0,0,-0.23103735327160707,0,0
191,112.45095403190884,0,0.7262750491088801,0,0,0.060425127204490364,0,0
192,109.52701623926248,0,1.1884332477386108,0,0,0.24077174148953842,0,0
193,75.92459306149578,0,0.0,0,0,-0.34964152917661506,0,0
194,99.91850558720924,0,0.0,0,0,-0.2713726360535521,0,0
195,84.67754563066093,0,0.0,0,0,-0.5405926867482367,0,0
196,111.1502515518698,0,0.6096420445144546,0,0,-0.21054574049569844,0,0
197,101.1863440094023,0,0.27774870138512486,0,0,-0.1348152610224247,0,0
198,105.09862574294851,0,0.32615625707959206,0,0,0.0018293023209536852,0,0
199,89.47393878726368,0,0.0,0,0,-0.21156219970425091,0,0
200,119.4124415670322,0,1.3284367701466198,0,0,0.19643759426592322,0,0
201,121.7171677480744,0,2.8485173324971638,0,0,0.5611661878828474,0,0
202,89.47709554362885,0,1.2837428120928687,0,0,0.23597804622541896,0,0
203,103.27381205162725,0,1.1565594299573256,0,0,0.26334576055322656,0,0
204,93.04025022647504,0,0.0,0,0,0.07601569809039987,0,0
205,99.27004735712568,0,0.0,0,0,0.05609859601633571,0,0
206,87.70211623290123,0,0.0,0,0,-0.20824935357909058,0,0
207,119.87449220713944,0,1.3671521806792737,0,0,0.20683095327258227,0,0
208,90.33437474329162,0,0.0,0,0,-0.028371769008360914,0,0
209,96.60787520408228,0,0.0,0,0,-0.08191434185932017,0,0
210,104.60785218403134,0,0.0014848722749429832,0,0,0.03476550096753246,0,0
211,93.27946357072057,0,0.0,0,0,-0.10170014177102674,0,0
212,97.1565197578937,0,0.0,0,0,-0.12922272373276433,0,0
213,94.0636036205495,0,0.0,0,0,-0.21610649706339075,0,0
214,457.3778401926185,1,14.791223477339027,1,2,2.885359497817093,1,2
215,88.53799821171347,0,13.120676998510941,1,2,2.074178302488057,1,2
216,95.25001017908473,0,12.18268761368107,1,2,1.5717447650244718,1,2
217,97.47122176258694,0,11.47579417928677,1,2,1.2160171251407177,1,2
218,96.2458064415868,0,10.642067226982117,1,2,0.9060683096516435,1,2
219,100.06799649002332,0,10.19875758414077,1,2,0.7361927191530453,0,0
220,96.63661241536306,0,9.405654556834138,1,2,0.5303335698611098,0,0
221,107.2678386496384,0,9.658868777370856,1,2,0.5749096999962313,0,0
222,96.34695513440658,0,8.835671939516585,1,2,0.395288392426131,0,0
223,98.15658793115476,0,8.199022076567278,1,2,0.28890074135104343,0,0
224,93.11936716816524,0,7.034238646682077,1,2,0.09816390710379455,0,0
225,94.4125922783523,0,6.00772219105341,1,2,-0.026772165442697823,0,0
226,87.71212662664625,0,4.243225231456144,1,2,-0.27431712427361155,0,0
227,104.78855042480608,0,4.2620121533601365,1,2,-0.11569631503809076,0,0
228,88.7858518665521,0,2.619490388939731,0,0,-0.32106140491455376,0,0
229,92.36931563058644,3,1.373631616357672,0,0,-0.4060208784480548,0,0
230,104.76609212226764,3,1.390269756147788,0,0,-0.22148907480042068,0,0
231,106.85893462623204,3,1.6051958889297184,0,0,-0.034206033283950416,0,0
232,100.1493336766758,3,1.1700314177598221,0,0,-0.014397720861139584,0,0
233,86.49993858514708,3,0.0,0,0,-0.2923199652639009,0,0
234,111.976300383914,3,0.6838702889075374,0,0,0.0029180855703867525,0,0
235,111.8087173020857,3,1.3527260394452454,0,0,0.236105618563851,0,0
236,96.00105394495436,3,0.49347319988320126,0,0,0.117033926938672,0,0
237,121.05344754831502,3,1.9587383435368775,0,0,0.4866801702816728,0,0
238,105.99627477623038,3,2.09240567393003,0,0,0.5160776023039687,0,0
239,103.00288947500106,3,1.9388888268959432,0,0,0.48215871243635766,0,0
240,117.94455501966668,3,3.1433292969283153,0,0,0.7266150639555606,0,0
241,116.30901736395056,3,4.2077806998467215,1,3,0.8941823317481298,1,3
242,122.4222687032552,3,5.785767761434016,1,3,1.1309432777159627,1,3
243,103.55755007873744,3,5.686089538467673,1,3,0.9848189775795018,1,3
244,147.51743178535787,3,9.13343192493624,1,3,1.5773236593573148,1,3
245,117.4209481545845,3,10.293268172211558,1,3,1.5938261769409154,1,3
246,108.29361189293566,3,10.641892917585453,1,3,1.4447858906275117,1,3
247,135.98601025890633,3,13.273260169058343,1,3,1.7821021627965876,1,3
248,124.91958503488988,3,15.053690546322704,1,3,1.8817678056901423,1,3
249,135.3088808567984,3,17.635014756448665,1,3,2.121679086577306,1,3
250,128.15326305312607,3,19.671650131024165,1,3,2.204670344176945,1,3
251,133.34653533160423,3,22.106520643853546,1,3,2.3507103779074323,1,3
252,139.08649074311396,3,24.96389024600673,1,3,2.5520422227565827,1,3
253,127.43863096060014,3,26.94446610915417,1,3,2.5377489508347537,1,3
254,148.5947726684091,3,30.464756176092255,1,3,2.83425717405542,1,3
255,134.01064614172756,3,32.94943047122597,1,3,2.8643405982710797,1,3
256,130.21525569767525,3,35.146084080388384,1,3,2.8308032004493455,1,3
257,144.69838299737708,3,38.399995907962705,1,3,3.015424925874341,1,3
258,151.75488237515472,3,42.131247757354316,1,3,3.258590310577795,1,3
259,143.42471693349188,3,45.29652707150226,1,3,3.3399281112918247,1,3
260,136.08731616402957,3,47.93535986857128,1,3,3.299709048447265,1,3
261,159.44817101275376,3,52.16236935007824,1,3,3.5851691350592034,1,3
262,127.07141088253212,3,54.114016139044864,1,3,3.358464665840689,1,3
263,138.08316274210128,3,56.898806589421085,1,3,3.343729822747796,1,3
264,155.223288454494,3,60.8566030121828,1,3,3.5665431427505796,1,3
265,136.3584311960645,3,63.515387809673854,1,3,3.484991473698675,1,3
266,158.2027658613055,3,67.66378771043912,1,3,3.717673159111995,1,3
267,158.46653145209828,3,71.82888793990463,1,3,3.907158573182698,1,3
268,176.00280625715345,3,77.0461733761805,1,3,4.269183945801334,1,3
269,148.31456664157662,3,80.54754146743872,1,3,4.215620774892709,1,3
270,154.12989356776282,3,84.43447204079523,1,3,4.24988273458547,1,3
271,102.8663262319196,0,84.26765508437018,1,3,3.466542796383365,1,3
272,77.87069905245703,0,81.31008319758752,1,3,2.281719859750159,1,3
273,135.56190640277032,0,83.91013642819044,1,3,2.4453865339207113,1,3
274,92.80529259403262,0,82.71148348665761,1,3,1.8165786388300047,1,3
275,92.51705374505708,0,81.48164611496915,1,3,1.307295436726311,1,3
276,108.42879042776003,0,81.8427768113395,1,3,1.2180624886551201,1,3
277,99.10914729899804,0,81.30294503822151,1,3,0.9664836363004983,1,3
278,83.32050041382014,0,79.0235104691598,1,3,0.41729999522805694,0,0
279,105.92506074857955,0,79.15044022443091,1,3,0.45922594723666565,0,0
280,108.36662022577995,0,79.50582122400397,1,3,0.5384569577039444,0,0
281,95.13645929251008,0,78.55587359992735,1,3,0.3407760413478328,0,0
282,96.74754975270132,0,77.77427247347968,1,3,0.21630060778873303,0,0
283,104.44625551821773,0,77.7602589582822,1,3,0.2702377831914875,0,0
284,90.88027384380736,0,76.3514757702883,1,3,0.03443358895441101,0,0
285,103.95154421181452,0,76.28986605736506,1,3,0.1152249285788794,0,0
286,101.50167644639328,0,75.98916546347303,1,3,0.1320398240846985,0,0
287,93.025121866559,0,74.81423071868625,1,3,-0.029355089689597574,0,0
288,86.60269941056472,0,72.92212423459355,1,3,-0.30190536857021555,0,0
289,97.28944802567376,0,72.1965178294073,1,3,-0.28664557589342454,0,0
290,91.18318205216606,0,70.82109274848003,1,3,-0.40440147690019346,0,0
291,109.95674240546587,0,71.32250664497849,1,3,-0.1232384022204622,0,0
292,100.94418394567178,0,70.96659271811487,1,3,-0.0697735071490936,0,0
293,107.57722951061152,0,71.24868015266762,1,3,0.10059868119127499,0,0
294,100.8489385890358,0,70.88330275990684,1,3,0.10740346640086496,0,0
295,102.14769545667642,0,70.64620499270833,1,3,0.13850321968099177,0,0
296,92.02771901776656,0,69.36320357257813,1,3,-0.04579770828124681,0,0
297,106.36043433161936,0,69.53125351659634,1,3,0.09697182217864467,0,0
298,118.89266057227849,0,70.81595817175015,1,3,0.4345183887736789,0,0
299,96.47686805464934,0,70.00626975090057,1,3,0.2856770268490274,0,0
300,93.7906306037378,0,68.913493378427,1,3,0.10998634698450976,0,0
301,97.94935870564488,0,68.25565633627984,1,3,0.0564216691581756,0,0
302,94.83956408748794,0,67.2743745936683,1,3,-0.05111901319576718,0,0
303,92.77911095138376,0,66.07289307415739,1,3,-0.18119151445879436,0,0
304,100.8848757266718,0,65.71108740237776,1,3,-0.11731434592296196,0,0
305,96.65767428243548,0,64.92016906893636,1,3,-0.15203514342664998,0,0
306,114.86121770258104,0,65.85904784713783,1,3,0.16614764089897402,0,0
307,99.50572047445534,0,65.35924969691894,1,3,0.13295848267539942,0,0
308,102.77125322547224,0,65.18316300135287,1,3,0.17114944702710677,0,0
309,109.41636664252512,0,65.6351883692966,1,3,0.32732463121043104,0,0
310,172.81208075437382,2,70.66906538004574,1,3,1.3686351071181726,1,4
311,205.51560524715248,2,77.4404407947834,1,3,2.5491831686420716,1,4
312,167.1837434562048,2,82.14237829707304,1,3,3.079734035371584,1,4
313,164.28024673071198,2,86.668681702338,1,3,3.4690479093502606,1,4
314,171.6864655653962,2,91.63704732008519,1,3,3.8689114510296454,1,4
315,176.0489977116061,2,96.85696343502961,1,3,4.239112383812603,1,4
316,154.8446244321218,2,100.79027429044669,1,3,4.277952078133497,1,4
317,177.45282778110806,2,106.08981328870857,1,3,4.582269462159175,1,4
318,150.78749627290077,2,109.75695483289299,1,3,4.499243878564225,1,4
319,204.60335364013704,2,116.48373195378608,1,3,5.044750527029999,1,4
320,176.64216360541073,2,121.7373686259563,1,3,5.186527756058043,1,4
321,167.0293290399941,2,126.43004258402006,1,3,5.187756996459187,1,4
322,162.6495062762856,2,130.85633522687044,1,3,5.135464125737429,1,4
323,171.37568065991323,2,135.80653732641755,1,3,5.198411720499369,1,4
324,174.15628565411532,2,140.9180909899864,1,3,5.281040109113265,1,4
325,160.4551064300059,2,145.20821031437671,1,3,5.182855952168674,1,4
326,162.46372867412717,2,149.62304594204886,1,3,5.129251887269371,1,4
327,174.78114792596904,2,154.77050419320926,1,3,5.232893160047577,1,4
328,169.06050814091236,2,159.5843525474124,1,3,5.249084198878691,1,4
329,195.56510404074075,2,165.85820280440248,1,3,5.554037410500966,1,4
330,199.47913949779056,2,172.33071101927632,1,3,5.837731571375541,1,4
331,178.35995066374096,2,177.6813661821186,1,3,5.8403162896688885,1,4
332,186.68967770807552,2,183.48960129655012,1,3,5.9339000546214145,1,4
333,155.86943945836003,2,187.48904220723782,1,3,5.6470082258346705,1,4
334,189.7654508676332,2,193.46109602582717,1,3,5.812017344385611,1,4
335,177.53270124567717,2,198.76514635431295,1,3,5.810423941205641,1,4
336,104.43254253834708,0,198.7498165532528,1,3,4.745273192752486,1,4
337,116.72639563096486,0,199.8501784279043,1,3,4.1162909291322896,1,4
338,79.25546674118996,0,197.06931298635183,1,3,2.836859654995339,1,4
339,102.12779818657968,0,196.83026227436494,1,3,2.3216775815988915,1,4
340,89.17104823670742,0,195.23113961458134,1,3,1.6375175333223928,1,4
341,105.55872542024004,0,195.3233385610027,1,3,1.4284538159421871,1,4
342,87.28601354513286,0,193.5100207858865,1,3,0.880099497730505,1,4
343,94.70608440426452,0,192.51461971102202,1,3,0.6049993832115107,0,0
344,101.53646402047538,0,192.21735437433117,1,3,0.5245464392310396,0,0
345,105.78337882203428,0,192.3308660895213,1,3,0.54233949442286,0,0
346,100.24887373698958,0,191.9056606437596,1,3,0.4488305063859496,0,0
347,91.93750639732288,0,190.61282716785504,1,3,0.20049770992784555,0,0
348,94.15849103456542,0,189.55929324115118,1,3,0.049691382601505824,0,0
349,108.68191160755248,0,189.9437993987416,1,3,0.216654337599288,0,0
350,99.44914684191536,0,189.43829997015575,1,3,0.17222358436226332,0,0
351,84.11898372805587,0,187.2544799537637,1,3,-0.19898513578860078,0,0
352,108.24005700743768,0,187.5981457870751,1,3,0.009545058031402542,0,0
353,103.7222202174121,0,187.5143959130579,1,3,0.09088607162168424,0,0
354,108.56177828404786,0,187.88781468629077,1,3,0.24739261194392004,0,0
355,96.21795454955158,0,187.05118626137505,1,3,0.13058840457199344,0,0
356,108.07276467443477,0,187.3793458511949,1,3,0.27010264162156605,0,0
357,89.51018051045907,0,185.81827746623762,1,3,0.003868436305798667,0,0
358,105.32525915755484,0,185.88827945532293,1,3,0.11709514686170328,0,0
359,94.75351349874244,0,184.8978976552001,1,3,-0.00440024253520617,0,0
360,106.42734121576989,0,185.07225189937793,1,3,0.1313506548073998,0,0
361,110.00319093653656,0,185.5778997012611,1,3,0.3062100842225497,0,0
362,92.46026761141532,0,184.34190720899417,1,3,0.09776956892465583,0,0
363,98.99653119354925,0,183.79067775837945,1,3,0.06796976501678104,0,0
364,99.89112041298552,0,183.3296327257394,1,3,0.06216680548541798,0,0
365,112.04109082570338,0,184.0193018657236,1,3,0.2876672723851762,0,0
366,106.81241295697446,0,184.2298626216183,1,3,0.3722459690870834,0,0
367,88.10862651622725,0,182.5105810652665,1,3,0.05394046399930491,0,0
368,104.15103029835215,0,182.46819111534143,1,3,0.13467438121442715,0,0
369,107.18096541367136,0,182.71328310871664,1,3,0.2567579036465824,0,0
370,122.98316984148389,0,184.3370965587394,1,3,0.6301690129218191,0,0
371,84.1581392862725,0,182.15794185857527,1,3,0.1683042703046294,0,0
372,94.31999065816932,0,181.12158790909209,1,3,0.027372626347069134,0,0
373,113.65875591263112,0,181.95496391651986,1,3,0.2885733025632113,0,0
374,86.9231969899219,0,180.09988913575458,1,3,-0.040156314102488544,0,0
375,88.28296912778394,0,178.40042460805142,1,3,-0.2720179568226202,0,0
376,104.77075368909163,0,178.41750879856664,1,3,-0.11419752735505252,0,0
377,110.1433450611099,0,178.9359211890751,1,3,0.11232445621764944,0,0
378,93.08315584307478,0,177.76723859431985,1,3,-0.04387695397692759,0,0
379,105.01187432083026,0,177.80736784147808,1,3,0.07292428625010708,0,0
380,100.67137166473566,0,177.42432372167949,1,3,0.08173060504036371,0,0
381,115.78005105356112,0,178.44307821641095,1,3,0.3691353829785828,0,0
382,99.48864869190405,0,177.94155997757704,1,3,0.2950046586160824,0,0
383,109.83437199439736,0,178.43181092174183,1,3,0.43405391572582563,0,0
